#Job,#Precedenze,Lista mu,Risultato PLI,Bound PLI,Gap PLI,Risultato BB,Gap BB,Tempo PLI,Tempo BB
9,2,"[0.5, 0.5]",2336.0,2336.0,0.0,2336,0,0.9348506927490234,0.15013694763183594
9,2,"[0.5, 0.5]",1227.0,1227.0,0.0,1227,0,0.15914535522460938,0.014012575149536133
9,2,"[0.5, 0.5]",1534.0,1534.0,0.0,1534,0,0.15514063835144043,0.04604196548461914
9,2,"[0.5, 0.5]",1623.0,1623.0,0.0,1623,0,0.09208345413208008,0.0
9,2,"[0.5, 0.5]",1908.0,1908.0,0.0,1908,0,0.1631486415863037,0.08107399940490723
9,2,"[0.5, 0.5]",1592.0,1592.0,0.0,1592,0,0.11510467529296875,0.05004549026489258
9,2,"[0.5, 0.5]",1854.0,1854.0,0.0,1854,0,0.18016362190246582,0.09708881378173828
9,2,"[0.5, 0.5]",2402.0,2402.0,0.0,2402,0,1.075979471206665,0.31828975677490234
9,2,"[0.5, 0.5]",1554.0,1554.0,0.0,1554,0,0.13512206077575684,0.1090993881225586
9,2,"[0.5, 0.5]",2073.0,2073.0,0.0,2073,0,0.20569610595703125,0.04804563522338867
9,2,"[0.5, 0.5]",1417.0,1417.0,0.0,1417,0,0.1261153221130371,0.001001119613647461
9,2,"[0.5, 0.5]",1564.0,1564.0,0.0,1564,0,0.13658738136291504,0.09108638763427734
9,2,"[0.5, 0.5]",1346.0,1346.0,0.0,1346,0,0.13712406158447266,0.02402210235595703
9,2,"[0.5, 0.5]",3085.0,3085.0,0.0,3085,0,1.703550100326538,1.1670138835906982
9,2,"[0.5, 0.5]",2498.0,2498.0,0.0,2498,0,0.26405835151672363,0.01701521873474121
9,2,"[0.5, 0.5]",1825.0,1825.0,0.0,1825,0,0.22420358657836914,0.14313054084777832
9,2,"[0.5, 0.5]",1621.0,1621.0,0.0,1621,0,0.16214895248413086,0.04504036903381348
9,2,"[0.5, 0.5]",1684.0,1684.0,0.0,1684,0,0.09608697891235352,0.0370333194732666
9,2,"[0.5, 0.5]",1476.0,1476.0,0.0,1476,0,0.10109162330627441,0.016014575958251953
9,2,"[0.5, 0.5]",1614.0,1614.0,0.0,1614,0,0.12411308288574219,0.021019697189331055
9,2,"[0.5, 0.5]",2361.0,2361.0,0.0,2361,0,0.8448610305786133,0.3072795867919922
9,2,"[0.5, 0.5]",2266.0,2266.0,0.0,2266,0,0.6926302909851074,0.6626029014587402
9,2,"[0.5, 0.5]",1714.0,1714.0,0.0,1714,0,0.08207416534423828,0.006005287170410156
9,2,"[0.5, 0.5]",1508.0,1508.0,0.0,1508,0,0.10709834098815918,0.03303050994873047
9,2,"[0.5, 0.5]",2204.0,2204.0,0.0,2204,0,0.7106468677520752,0.2672429084777832
9,2,"[0.5, 0.5]",1712.0,1712.0,0.0,1712,0,0.14413094520568848,0.012011051177978516
9,2,"[0.5, 0.5]",1208.0,1208.0,0.0,1208,0,0.08107399940490723,0.0040035247802734375
9,2,"[0.5, 0.5]",1740.0,1740.0,0.0,1740,0,0.14413142204284668,0.01901721954345703
9,2,"[0.5, 0.5]",2533.0,2533.0,0.0,2533,0,0.22220158576965332,0.0009992122650146484
9,2,"[0.5, 0.5]",714.0,714.0,0.0,714,0,0.09808897972106934,0.0010018348693847656
9,2,"[0.5, 0.5]",840.0,840.0,0.0,840,0,0.15714192390441895,0.10509586334228516
9,2,"[0.5, 0.5]",1189.0,1189.0,0.0,1189,0,0.08307528495788574,0.002002716064453125
9,2,"[0.5, 0.5]",1946.0,1946.0,0.0,1946,0,0.19918107986450195,0.07106423377990723
9,2,"[0.5, 0.5]",2093.0,2093.0,0.0,2093,0,0.20418500900268555,0.14313030242919922
9,2,"[0.5, 0.5]",1231.0,1231.0,0.0,1231,0,0.09108257293701172,0.012010812759399414
9,2,"[0.5, 0.5]",994.0,994.0,0.0,994,0,0.16214680671691895,0.056051015853881836
9,2,"[0.5, 0.5]",1969.0,1969.0,0.0,1969,0,0.34231019020080566,0.3563253879547119
9,2,"[0.5, 0.5]",1278.0,1278.0,0.0,1278,0,0.11060547828674316,0.00700688362121582
9,2,"[0.5, 0.5]",1237.0,1237.0,0.0,1237,0,0.09008169174194336,0.0030028820037841797
9,2,"[0.5, 0.5]",1080.0,1080.0,0.0,1080,0,0.09208345413208008,0.05304908752441406
9,2,"[0.5, 0.5]",1311.0,1311.0,0.0,1311,0,0.20918965339660645,0.08559799194335938
9,2,"[0.5, 0.5]",1730.0,1730.0,0.0,1730,0,0.11110091209411621,0.012009859085083008
9,2,"[0.5, 0.5]",1643.0,1643.0,0.0,1643,0,0.07506871223449707,0.0070073604583740234
9,2,"[0.5, 0.5]",2492.0,2492.0,0.0,2492,0,0.6125576496124268,0.268721342086792
9,2,"[0.5, 0.5]",2281.0,2281.0,0.0,2281,0,0.7814171314239502,0.20919322967529297
9,2,"[0.5, 0.5]",2468.0,2468.0,0.0,2468,0,0.5454959869384766,0.0030024051666259766
9,2,"[0.5, 0.5]",1502.0,1502.0,0.0,1502,0,0.1311190128326416,0.01100921630859375
9,2,"[0.5, 0.5]",2414.0,2414.0,0.0,2414,0,1.304187536239624,0.2952699661254883
9,2,"[0.5, 0.5]",2361.0,2361.0,0.0,2361,0,0.20118260383605957,0.0
9,2,"[0.5, 0.5]",1514.0,1514.0,0.0,1514,0,0.11310315132141113,0.017015457153320312
9,2,"[0.5, 0.5]",1712.0,1711.9999999999998,0.0,1712,0,0.10609555244445801,0.0
9,2,"[0.5, 0.5]",1318.0,1318.0,0.0,1318,0,0.0790717601776123,0.059053659439086914
9,2,"[0.5, 0.5]",1489.0,1489.0,0.0,1489,0,0.12591195106506348,0.015013694763183594
9,2,"[0.5, 0.5]",1892.0,1892.0,0.0,1892,0,0.2642402648925781,0.0010008811950683594
9,2,"[0.5, 0.5]",1370.0,1370.0,0.0,1370,0,0.2047131061553955,0.17261934280395508
9,2,"[0.5, 0.5]",1806.0,1806.0,0.0,1806,0,0.12010884284973145,0.023020029067993164
9,2,"[0.5, 0.5]",1938.0,1938.0,0.0,1938,0,0.1511368751525879,0.001001596450805664
9,2,"[0.5, 0.5]",1998.0,1998.0,0.0,1998,0,0.269244909286499,0.0030028820037841797
9,2,"[0.5, 0.5]",1748.0,1748.0,0.0,1748,0,0.2407245635986328,0.13512277603149414
9,2,"[0.5, 0.5]",780.0,780.0,0.0,780,0,0.07706999778747559,0.0020012855529785156
9,2,"[0.5, 0.5]",2197.0,2197.0,0.0,2197,0,1.9702985286712646,0.19571971893310547
9,2,"[0.5, 0.5]",1888.0,1888.0,0.0,1888,0,0.19517803192138672,0.04103660583496094
