#Job,#Precedenze,Lista mu,Risultato PLI,Bound PLI,Gap PLI,Risultato BB,Gap BB,Tempo PLI,Tempo BB
6,2,"[0.5, 0.5]",1228.0,1228.0,0.0,1228,0,0.009007930755615234,0.0
6,2,"[0.5, 0.5]",874.0,874.0,0.0,874,0,0.019018173217773438,0.0010008811950683594
6,2,"[0.5, 0.5]",1329.0,1329.0,0.0,1329,0,0.008007049560546875,0.0010006427764892578
6,2,"[0.5, 0.5]",720.0,720.0,0.0,720,0,0.0030031204223632812,0.0
6,2,"[0.5, 0.5]",620.0,620.0,0.0,620,0,0.00800776481628418,0.0
6,2,"[0.5, 0.5]",441.0,441.0,0.0,441,0,0.007007122039794922,0.0010004043579101562
6,2,"[0.5, 0.5]",709.0,709.0,0.0,709,0,0.008007049560546875,0.001001596450805664
6,2,"[0.5, 0.5]",1042.0,1042.0,0.0,1042,0,0.009008646011352539,0.0
6,2,"[0.5, 0.5]",912.0,912.0,0.0,912,0,0.007006406784057617,0.0
6,2,"[0.5, 0.5]",968.0,968.0,0.0,968,0,0.0040035247802734375,0.0
6,2,"[0.5, 0.5]",1527.0,1527.0,0.0,1527,0,0.02802586555480957,0.0030031204223632812
6,2,"[0.5, 0.5]",796.0,796.0,0.0,796,0,0.004004716873168945,0.0
6,2,"[0.5, 0.5]",489.0,489.0,0.0,489,0,0.010008573532104492,0.002002239227294922
6,2,"[0.5, 0.5]",813.0,813.0,0.0,813,0,0.0030024051666259766,0.001001119613647461
6,2,"[0.5, 0.5]",623.0,623.0,0.0,623,0,0.004003286361694336,0.0
6,2,"[0.5, 0.5]",879.0,879.0,0.0,879,0,0.010008573532104492,0.002001047134399414
6,2,"[0.5, 0.5]",796.0,796.0,0.0,796,0,0.005004167556762695,0.0
6,2,"[0.5, 0.5]",781.0,781.0,0.0,781,0,0.009007930755615234,0.001001119613647461
6,2,"[0.5, 0.5]",941.0,941.0,0.0,941,0,0.015013456344604492,0.0010006427764892578
6,2,"[0.5, 0.5]",602.0,602.0,0.0,602,0,0.004004001617431641,0.0
6,2,"[0.5, 0.5]",841.0,841.0,0.0,841,0,0.004002809524536133,0.0
6,2,"[0.5, 0.5]",770.0,770.0,0.0,770,0,0.008007287979125977,0.0010006427764892578
6,2,"[0.5, 0.5]",1119.0,1119.0,0.0,1119,0,0.015014410018920898,0.0020008087158203125
6,2,"[0.5, 0.5]",868.0,868.0,0.0,868,0,0.006005048751831055,0.0
6,2,"[0.5, 0.5]",993.0,993.0,0.0,993,0,0.010020971298217773,0.0
6,2,"[0.5, 0.5]",852.0,852.0,0.0,852,0,0.00400233268737793,0.0
6,2,"[0.5, 0.5]",605.0,605.0,0.0,605,0,0.005004405975341797,0.0010013580322265625
6,2,"[0.5, 0.5]",897.0,897.0,0.0,897,0,0.009007453918457031,0.0
6,2,"[0.5, 0.5]",1056.0,1056.0,0.0,1056,0,0.0040035247802734375,0.0
6,2,"[0.5, 0.5]",776.0,776.0,0.0,776,0,0.004240512847900391,0.0
6,2,"[0.5, 0.5]",564.0,564.0,0.0,564,0,0.004003286361694336,0.0010008811950683594
6,2,"[0.5, 0.5]",865.0,865.0,0.0,865,0,0.014011621475219727,0.0020024776458740234
6,2,"[0.5, 0.5]",944.0,944.0,0.0,944,0,0.012010812759399414,0.0010004043579101562
6,2,"[0.5, 0.5]",846.0,846.0,0.0,846,0,0.005005598068237305,0.0
6,2,"[0.5, 0.5]",1076.0,1076.0,0.0,1076,0,0.023020505905151367,0.0010008811950683594
6,2,"[0.5, 0.5]",421.0,421.0,0.0,421,0,0.003002643585205078,0.0010001659393310547
6,2,"[0.5, 0.5]",450.0,450.0,0.0,450,0,0.004002809524536133,0.0
6,2,"[0.5, 0.5]",448.0,448.0,0.0,448,0,0.005005359649658203,0.0010004043579101562
6,2,"[0.5, 0.5]",903.0,903.0,0.0,903,0,0.009007930755615234,0.0010008811950683594
6,2,"[0.5, 0.5]",564.0,564.0,0.0,564,0,0.005004167556762695,0.0010008811950683594
6,2,"[0.5, 0.5]",184.0,184.0,0.0,184,0,0.002001523971557617,0.0
6,2,"[0.5, 0.5]",700.0,700.0,0.0,700,0,0.007006645202636719,0.0010013580322265625
6,2,"[0.5, 0.5]",715.0,715.0,0.0,715,0,0.008007526397705078,0.0010013580322265625
6,2,"[0.5, 0.5]",729.0,729.0,0.0,729,0,0.006005525588989258,0.0
6,2,"[0.5, 0.5]",895.0,895.0,0.0,895,0,0.028024673461914062,0.0020020008087158203
6,2,"[0.5, 0.5]",612.0,612.0,0.0,612,0,0.013065338134765625,0.0010008811950683594
6,2,"[0.5, 0.5]",791.0,791.0,0.0,791,0,0.010009527206420898,0.0
6,2,"[0.5, 0.5]",527.0,527.0,0.0,527,0,0.006006002426147461,0.0
6,2,"[0.5, 0.5]",773.0,773.0,0.0,773,0,0.004004001617431641,0.0
6,2,"[0.5, 0.5]",918.0,918.0,0.0,918,0,0.01601409912109375,0.002001047134399414
6,2,"[0.5, 0.5]",359.0,359.0,0.0,359,0,0.005003929138183594,0.001001119613647461
6,2,"[0.5, 0.5]",1040.0,1040.0,0.0,1040,0,0.015013933181762695,0.0010001659393310547
6,2,"[0.5, 0.5]",965.0,965.0,0.0,965,0,0.007005929946899414,0.0
6,2,"[0.5, 0.5]",1336.0,1336.0,0.0,1336,0,0.025022268295288086,0.0020012855529785156
6,2,"[0.5, 0.5]",1023.0,1023.0,0.0,1023,0,0.029025793075561523,0.002002239227294922
6,2,"[0.5, 0.5]",574.0,574.0,0.0,574,0,0.008006811141967773,0.0010008811950683594
6,2,"[0.5, 0.5]",1024.0,1024.0,0.0,1024,0,0.03403139114379883,0.002001047134399414
6,2,"[0.5, 0.5]",1282.0,1282.0,0.0,1282,0,0.010008573532104492,0.001001596450805664
6,2,"[0.5, 0.5]",1112.0,1112.0,0.0,1112,0,0.010009288787841797,0.0
6,2,"[0.5, 0.5]",420.0,420.0,0.0,420,0,0.005004405975341797,0.0010006427764892578
6,2,"[0.5, 0.5]",843.0,843.0,0.0,843,0,0.012010574340820312,0.001001596450805664
6,2,"[0.5, 0.5]",473.0,473.0,0.0,473,0,0.004003286361694336,0.0
6,2,"[0.5, 0.5]",786.0,786.0,0.0,786,0,0.008998394012451172,0.0010020732879638672
6,2,"[0.5, 0.5]",507.0,507.0,0.0,507,0,0.0050046443939208984,0.001001119613647461
6,2,"[0.5, 0.5]",751.0,751.0,0.0,751,0,0.0040035247802734375,0.001001119613647461
6,2,"[0.5, 0.5]",665.0,665.0,0.0,665,0,0.006005287170410156,0.0
6,2,"[0.5, 0.5]",1450.0,1450.0,0.0,1450,0,0.012010812759399414,0.0
6,2,"[0.5, 0.5]",786.0,786.0,0.0,786,0,0.008006811141967773,0.001001596450805664
6,2,"[0.5, 0.5]",1023.0,1023.0,0.0,1023,0,0.008009195327758789,0.0010004043579101562
6,2,"[0.5, 0.5]",662.0,662.0,0.0,662,0,0.0030031204223632812,0.0010006427764892578
6,2,"[0.5, 0.5]",588.0,588.0,0.0,588,0,0.005004405975341797,0.0010013580322265625
