#Job;#Precedenze;Lista mu;Risultato PLI;Bound PLI;Gap PLI;Risultato BB;Gap BB;Tempo PLI;Tempo BB
8;4;[0.5, 0.5, 0.5, 0.5];1486;1486;0;1486;0;0.043039083;0.012010813
8;4;[0.5, 0.5, 0.5, 0.5];1735;1735;0;1735;0;0.027023792;0.002002239
8;4;[0.5, 0.5, 0.5, 0.5];1663;1663;0;1663;0;0.037032843;0.006005526
8;4;[0.5, 0.5, 0.5, 0.5];2137;2137;0;2137;0;0.049567461;0.030025244
8;4;[0.5, 0.5, 0.5, 0.5];1242;1242;0;1242;0;0.044040442;0.010008097
8;4;[0.5, 0.5, 0.5, 0.5];1837;1837;0;1837;0;0.027024031;0.015013218
8;4;[0.5, 0.5, 0.5, 0.5];1532;1532;0;1532;0;0.024021387;0
8;4;[0.5, 0.5, 0.5, 0.5];1653;1653;0;1653;0;0.093085051;0.044040442
8;4;[0.5, 0.5, 0.5, 0.5];1631;1631;0;1631;0;0.038033724;0.008007526
8;4;[0.5, 0.5, 0.5, 0.5];1130;1130;0;1130;0;0.041036606;0.006005764
8;4;[0.5, 0.5, 0.5, 0.5];1504;1504;0;1504;0;0.028025627;0.003002882
8;4;[0.5, 0.5, 0.5, 0.5];959;959;0;959;0;0.033029318;0.02202034
8;4;[0.5, 0.5, 0.5, 0.5];1998;1998;0;1998;0;0.058053255;0.035031319
8;4;[0.5, 0.5, 0.5, 0.5];1551;1551;0;1551;0;0.066059828;0.04103756
8;4;[0.5, 0.5, 0.5, 0.5];1134;1134;0;1134;0;0.039034605;0.010008574
8;4;[0.5, 0.5, 0.5, 0.5];994;994;0;994;0;0.015012741;0.003002882
8;4;[0.5, 0.5, 0.5, 0.5];1576;1576;0;1576;0;0.057051182;0.003002405
8;4;[0.5, 0.5, 0.5, 0.5];2123;2123;0;2123;0;0.088079453;0.080073595
8;4;[0.5, 0.5, 0.5, 0.5];1365;1365;0;1365;0;0.047041893;0.007007837
8;4;[0.5, 0.5, 0.5, 0.5];2048;2048;0;2048;0;0.0360322;0.011010408
8;4;[0.5, 0.5, 0.5, 0.5];1198;1198;0;1198;0;0.026529789;0.004003286
8;4;[0.5, 0.5, 0.5, 0.5];1044;1044;0;1044;0;0.022021055;0.002001762
8;4;[0.5, 0.5, 0.5, 0.5];1598;1598;0;1598;0;0.036032438;0.007006884
8;4;[0.5, 0.5, 0.5, 0.5];1126;1126;0;1126;0;0.062058449;0.039036274
8;4;[0.5, 0.5, 0.5, 0.5];1390;1390;0;1390;0;0.04604435;0.005004644
8;4;[0.5, 0.5, 0.5, 0.5];1642;1642;0;1642;0;0.055049896;0.010009766
8;4;[0.5, 0.5, 0.5, 0.5];1743;1743;0;1743;0;0.033030033;0.008007288
8;4;[0.5, 0.5, 0.5, 0.5];1433;1433;0;1433;0;0.031028032;0.011142254
8;4;[0.5, 0.5, 0.5, 0.5];1621;1621;0;1621;0;0.036032438;0.034030676
8;4;[0.5, 0.5, 0.5, 0.5];1177;1177;0;1177;0;0.022022963;0.003002644
8;4;[0.5, 0.5, 0.5, 0.5];1450;1450;0;1450;0;0.042037964;0.010008812
8;4;[0.5, 0.5, 0.5, 0.5];1995;1995;0;1995;0;0.111100435;0.091777086
8;4;[0.5, 0.5, 0.5, 0.5];1426;1426;0;1426;0;0.025022507;0.001001596
8;4;[0.5, 0.5, 0.5, 0.5];1584;1584;0;1584;0;0.0540483;0.020019054
8;4;[0.5, 0.5, 0.5, 0.5];1722;1722;0;1722;0;0.013012171;0.004003763
8;4;[0.5, 0.5, 0.5, 0.5];1619;1619;0;1619;0;0.057050943;0.046042204
8;4;[0.5, 0.5, 0.5, 0.5];1577;1577;0;1577;0;0.040035963;0.01301074
8;4;[0.5, 0.5, 0.5, 0.5];1777;1777;0;1777;0;0.048043013;0.008008242
8;4;[0.5, 0.5, 0.5, 0.5];1712;1712;0;1712;0;0.017014503;0.003003836
8;4;[0.5, 0.5, 0.5, 0.5];1558;1558;0;1558;0;0.033029318;0.007006884
8;4;[0.5, 0.5, 0.5, 0.5];1028;1028;0;1028;0;0.015013456;0.014012575
8;4;[0.5, 0.5, 0.5, 0.5];1635;1635;0;1635;0;0.056050301;0.027024984
8;4;[0.5, 0.5, 0.5, 0.5];1513;1513;0;1513;0;0.043164253;0.011009693
8;4;[0.5, 0.5, 0.5, 0.5];904;904;0;904;0;0.013314247;0.003993511
8;4;[0.5, 0.5, 0.5, 0.5];2053;2053;0;2053;0;0.080057621;0.03997016
8;4;[0.5, 0.5, 0.5, 0.5];996;996;0;996;0;0.008008242;0.011009216
8;4;[0.5, 0.5, 0.5, 0.5];929;929;0;929;0;0.017015696;0.01501441
8;4;[0.5, 0.5, 0.5, 0.5];1937;1937;0;1937;0;0.078973532;0.048954725
8;4;[0.5, 0.5, 0.5, 0.5];1092;1092;0;1092;0;0.045040607;0.008007526
8;4;[0.5, 0.5, 0.5, 0.5];2009;2009;0;2009;0;0.066060066;0.036033392
8;4;[0.5, 0.5, 0.5, 0.5];1373;1373;0;1373;0;0.037855387;0.015013933
8;4;[0.5, 0.5, 0.5, 0.5];2083;2083;0;2083;0;0.049044371;0.012920856
8;4;[0.5, 0.5, 0.5, 0.5];1245;1245;0;1245;0;0.050045252;0.014012814
8;4;[0.5, 0.5, 0.5, 0.5];1209;1209;0;1209;0;0.021018505;0.004003525
8;4;[0.5, 0.5, 0.5, 0.5];1808;1808;0;1808;0;0.035024881;0.006004572
8;4;[0.5, 0.5, 0.5, 0.5];1996;1996;0;1996;0;0.073065758;0.036032438
8;4;[0.5, 0.5, 0.5, 0.5];1841;1841;0;1841;0;0.060054541;0.011010408
8;4;[0.5, 0.5, 0.5, 0.5];1142;1142;0;1142;0;0.009008646;0.001000404
8;4;[0.5, 0.5, 0.5, 0.5];1555;1555;0;1555;0;0.045040846;0.017747641
8;4;[0.5, 0.5, 0.5, 0.5];1565;1565;0;1565;0;0.086078644;0.103003502
8;4;[0.5, 0.5, 0.5, 0.5];1296;1296;0;1296;0;0.025023699;0.005004168
8;4;[0.5, 0.5, 0.5, 0.5];1031;1031;0;1031;0;0.01000905;0.003002882
8;4;[0.5, 0.5, 0.5, 0.5];1970;1970;0;1970;0;0.012010098;0
8;4;[0.5, 0.5, 0.5, 0.5];1724;1724;0;1724;0;0.031028032;0.002001762
8;4;[0.5, 0.5, 0.5, 0.5];1481;1481;0;1481;0;0.032028675;0.003003597
8;4;[0.5, 0.5, 0.5, 0.5];1489;1489;0;1489;0;0.019016981;0
8;4;[0.5, 0.5, 0.5, 0.5];1396;1396;0;1396;0;0.024021864;0.001000881
